minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
2.54,7.63,9.41,9.0,0.89,7.19,4.14,479.79,115.77,0.87,209.35,11.3,66.18,53.69,0.0,-1.35
2.54,8.33,8.93,9.0,0.89,7.23,4.21,498.81,130.51,0.88,227.45,11.34,66.68,53.63,0.0,-1.25
2.54,8.31,8.93,9.0,1.07,7.2,4.29,483.26,115.24,0.88,215.72,11.22,65.44,53.92,0.0,-1.22
3.23,8.31,8.93,9.0,1.07,4.67,4.35,488.44,118.77,0.88,220.87,11.14,65.44,53.85,0.0,-1.1
1.29,6.17,8.69,9.0,1.07,7.23,4.98,546.31,173.89,0.95,274.65,11.07,66.93,52.43,0.0,-0.17
2.54,5.87,12.92,9.0,1.86,2.61,4.33,521.29,109.37,0.93,261.71,10.3,63.35,50.52,0.0,-0.23
4.71,8.33,5.9,9.0,1.07,7.19,4.34,522.62,140.94,0.93,252.61,11.08,66.09,53.16,0.0,-0.89
2.54,7.18,11.36,9.0,1.78,7.03,4.2,513.91,124.15,0.93,251.99,10.66,63.93,51.89,0.0,-0.66
2.54,5.48,4.06,9.0,1.93,2.78,4.58,517.79,99.01,0.92,260.93,10.04,62.4,49.9,0.0,0.15
2.54,8.31,8.93,9.0,1.07,2.73,5.27,504.98,128.38,0.91,238.31,10.97,65.19,53.11,0.0,-0.15
1.32,8.31,11.78,9.0,1.07,4.77,4.26,473.16,119.02,0.85,203.63,11.19,65.99,52.97,1.0,4.0
2.54,6.78,8.93,9.0,1.27,2.68,4.48,546.71,146.43,0.98,280.48,10.72,65.14,52.01,0.0,-0.4
2.54,6.93,8.93,9.0,1.03,6.8,4.82,481.56,113.55,0.89,214.72,11.19,65.19,54.11,0.0,-0.82
2.54,8.31,6.22,9.0,1.07,5.82,4.18,479.14,108.36,0.86,210.14,11.17,65.91,53.56,0.0,-1.26
2.54,8.31,5.55,9.0,0.78,7.23,3.98,456.23,101.19,0.82,187.27,11.35,65.87,53.77,8.0,4.0
2.25,8.31,8.93,9.0,1.07,2.8,4.52,512.28,143.02,0.94,246.93,10.96,64.93,53.22,0.0,-0.68
4.15,5.64,9.46,9.0,1.07,7.23,4.18,489.85,116.19,0.87,219.21,11.07,66.23,52.95,0.0,-1.09
2.54,8.33,9.72,9.0,1.25,4.96,4.3,537.6,155.31,0.97,268.22,11.03,65.87,52.86,0.0,-0.8
2.21,8.33,8.93,9.0,1.25,3.51,4.36,541.83,161.71,0.96,273.62,10.93,65.67,52.27,0.0,-0.59
3.91,8.3,8.93,9.0,0.89,7.19,4.25,495.3,131.34,0.9,225.51,11.33,65.95,54.18,0.0,-1.28
2.54,6.12,8.93,9.0,0.89,7.19,4.19,479.54,118.31,0.85,210.93,11.18,65.82,53.23,1.0,4.0
3.57,8.33,8.93,9.0,1.12,5.23,4.13,461.91,97.39,0.84,195.32,11.17,65.11,54.05,0.0,-1.4
2.54,8.89,8.93,9.0,0.89,2.09,4.16,481.79,116.4,0.88,215.48,11.06,65.13,53.63,0.0,-1.18
2.43,8.2,13.28,9.0,1.27,2.68,4.6,544.47,158.68,1.0,278.93,10.85,64.96,52.73,0.0,-0.42
2.54,7.24,7.97,9.0,1.27,3.67,4.48,533.63,141.81,0.96,267.0,10.84,65.25,52.32,0.0,-0.53
2.21,8.33,8.93,9.0,1.0,7.19,4.2,471.99,110.39,0.85,201.47,11.29,66.23,53.47,0.0,-1.3
2.54,8.33,8.93,9.0,0.91,5.96,4.61,501.25,132.7,0.9,231.01,11.26,66.14,53.48,0.0,-0.87
3.07,8.33,8.93,9.0,1.25,4.76,4.34,495.93,117.25,0.89,228.89,11.02,65.39,52.83,0.0,-0.91
2.21,8.33,8.93,9.0,1.24,7.68,4.35,494.41,128.92,0.89,226.02,11.14,65.66,53.52,0.0,-1.02
1.74,7.47,8.93,9.0,0.98,2.4,4.06,450.48,94.05,0.8,183.53,11.04,65.25,53.44,0.0,-1.31
2.54,5.47,8.93,9.0,0.89,7.19,4.39,498.17,128.02,0.89,227.75,11.15,66.3,52.98,0.0,-0.93
4.07,7.62,8.93,9.0,0.86,7.19,4.4,451.34,99.82,0.83,183.69,11.28,65.47,54.36,0.0,-1.28
1.55,4.68,8.93,9.0,0.89,7.19,4.17,497.33,128.19,0.89,227.97,11.14,65.83,53.12,2.0,4.0
3.76,6.15,8.93,9.0,1.24,6.66,4.29,481.62,105.08,0.85,214.19,11.0,65.46,53.17,0.0,-1.03
