minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
2.33,3.88,3.16,9.0,1.82,7.16,4.93,641.02,220.17,1.1,382.95,9.9,63.57,48.26,0.0,1.21
2.74,1.94,8.03,9.0,1.82,7.16,5.13,717.12,282.24,1.18,455.3,9.76,65.07,46.9,0.0,1.87
3.5,4.9,4.91,9.0,1.09,7.5,4.7,594.71,193.3,1.04,335.42,10.11,63.91,49.63,0.0,0.63
2.34,4.11,2.44,9.0,1.82,7.16,5.02,742.12,301.02,1.19,478.66,9.77,65.49,46.51,0.0,1.9
3.5,1.78,2.44,9.0,1.82,7.16,5.3,649.48,220.45,1.06,390.45,9.73,64.06,47.33,0.0,1.71
4.01,2.65,5.3,9.0,1.82,7.16,5.21,797.25,346.12,1.23,528.09,9.76,67.21,46.48,0.0,2.25
1.67,1.78,8.93,9.0,1.8,7.16,4.98,631.44,207.23,1.07,372.76,9.86,63.81,48.18,0.0,1.23
3.5,2.99,2.44,9.0,1.82,7.54,5.5,847.96,400.52,1.32,581.35,9.63,66.55,45.86,0.0,2.85
4.65,5.16,2.51,9.0,1.94,7.16,4.98,710.1,270.43,1.14,447.34,9.86,65.3,47.09,0.0,1.62
1.28,5.04,2.44,9.0,1.82,7.45,4.78,483.79,109.19,0.89,232.95,9.97,61.33,50.47,0.0,0.33
1.87,1.78,2.69,9.0,0.62,5.07,5.25,591.35,189.26,1.01,333.36,9.89,63.71,48.27,12.0,4.0
3.5,1.78,2.44,9.0,1.82,7.16,4.74,560.59,155.9,1.0,309.53,9.75,61.6,49.25,0.0,0.77
2.47,1.52,2.44,9.0,1.82,5.53,5.43,683.7,243.72,1.11,423.1,9.6,64.56,46.39,0.0,2.1
2.47,2.97,6.51,9.0,1.83,3.53,4.97,549.64,147.63,0.96,292.63,9.9,63.33,48.6,0.0,0.9
1.28,5.04,5.4,9.0,1.82,7.45,4.35,539.63,145.88,0.93,282.1,10.07,63.43,49.14,0.0,0.24
1.28,5.04,2.44,9.0,1.82,6.0,4.91,492.74,114.7,0.9,241.35,10.01,61.64,50.78,0.0,0.39
1.28,1.41,4.11,9.0,1.61,7.45,4.71,549.74,147.36,1.0,297.06,9.83,62.01,49.81,0.0,0.6
1.28,5.02,2.44,9.0,1.39,6.52,4.52,495.94,117.78,0.89,243.44,10.06,62.0,50.06,0.0,0.15
1.28,3.3,2.44,9.0,0.86,6.82,4.73,614.17,204.58,1.03,351.44,10.03,64.89,48.09,2.0,4.0
1.27,5.04,2.44,9.0,1.82,7.45,4.46,560.9,166.5,0.99,306.8,9.97,62.42,49.39,0.0,0.44
2.47,2.86,6.51,9.0,1.32,3.53,5.13,576.65,176.5,1.0,318.67,9.9,63.61,48.29,0.0,1.18
4.61,2.97,7.94,9.0,0.99,3.53,5.26,643.85,232.43,1.09,382.72,9.96,64.45,48.66,0.0,1.43
2.47,3.8,6.36,9.0,1.83,3.53,4.7,647.81,216.24,1.07,386.01,9.95,64.71,47.72,0.0,1.05
2.47,4.48,8.8,9.0,1.83,2.82,4.48,550.31,148.41,0.97,294.76,9.98,62.73,49.3,0.0,0.39
1.69,4.88,6.51,9.0,1.83,3.53,4.82,597.26,188.38,1.04,340.62,9.96,63.07,48.87,0.0,0.88
2.47,2.97,3.43,9.0,1.03,7.9,4.46,504.98,123.51,0.91,251.12,10.12,62.38,50.61,0.0,0.03
1.72,3.13,5.14,9.0,1.83,7.36,4.77,571.79,166.45,1.0,314.18,9.94,63.34,48.88,0.0,0.76
2.47,3.16,6.96,9.0,1.25,3.53,5.83,992.34,533.34,1.49,718.5,9.62,68.49,45.07,0.0,3.76
2.47,2.86,6.51,9.0,0.86,5.06,5.18,650.45,245.12,1.15,391.43,9.94,63.81,49.25,0.0,1.36
2.47,1.8,6.51,9.0,1.58,3.53,5.38,643.11,219.48,1.09,383.87,9.79,64.02,47.71,0.0,1.69
2.47,1.85,8.15,9.0,1.32,6.84,4.77,634.05,222.42,1.07,373.72,9.87,64.39,47.69,0.0,1.18
1.3,2.86,8.18,9.0,1.35,3.53,4.48,514.06,127.15,0.93,261.0,10.03,62.07,50.34,0.0,0.15
3.65,4.09,4.76,9.0,1.11,3.53,4.54,562.36,162.46,0.98,303.98,10.06,63.6,49.36,0.0,0.44
2.47,2.86,6.53,9.0,1.32,3.53,4.74,611.5,201.27,1.07,353.85,9.93,63.49,49.17,0.0,0.86
4.73,2.86,6.51,9.0,1.39,3.53,4.67,634.61,221.09,1.05,374.96,9.91,64.19,47.97,0.0,1.04
4.97,4.21,3.44,9.0,1.38,4.36,4.56,516.3,131.12,0.94,264.59,10.02,61.73,50.84,0.0,0.17
2.59,4.9,6.13,9.0,1.27,7.56,5.16,732.78,304.71,1.21,467.91,9.94,65.57,47.9,0.0,1.75
2.26,4.9,6.13,9.0,1.77,7.56,4.66,579.93,172.04,1.02,320.85,10.03,63.66,49.19,0.0,0.61
2.34,4.67,6.13,9.0,0.77,7.42,4.67,543.4,152.81,0.95,284.03,10.18,63.69,50.16,4.0,4.0
1.3,4.9,7.47,9.0,1.82,7.56,4.55,539.04,150.29,0.97,285.1,10.04,62.35,50.16,0.0,0.31
1.63,4.9,6.13,9.0,0.91,5.75,4.41,531.82,143.2,0.93,271.61,10.11,63.96,49.78,0.0,0.18
2.81,2.84,6.13,9.0,1.45,7.56,4.95,633.49,219.85,1.1,373.39,9.92,64.25,48.18,0.0,1.22
4.34,4.9,4.16,9.0,1.93,5.68,4.4,509.57,121.01,0.91,256.97,10.01,62.01,50.27,0.0,0.08
2.82,4.9,5.97,9.0,0.5,7.56,5.24,723.59,316.67,1.2,460.72,9.96,65.24,47.69,65.0,4.0
3.39,2.96,7.47,9.0,1.82,7.56,4.69,591.81,183.07,1.04,336.96,9.93,62.56,49.27,0.0,0.73
4.84,2.54,7.47,9.0,0.74,2.77,4.54,541.48,155.99,0.95,285.84,10.04,62.77,49.85,0.0,0.36
3.7,4.9,7.47,9.0,0.76,7.56,4.69,605.55,203.47,1.02,343.07,10.1,64.75,48.99,1.0,4.0
1.3,2.93,6.13,9.0,1.82,7.56,4.59,603.63,184.97,1.03,345.6,9.96,63.67,48.21,0.0,0.77
1.3,2.93,7.47,9.0,1.82,2.16,4.87,557.09,153.76,1.01,303.22,9.9,62.33,50.11,0.0,0.67
1.3,4.9,7.47,9.0,0.9,7.56,5.44,614.02,210.56,1.04,352.65,10.11,64.42,49.37,0.0,1.3
2.99,4.52,7.47,9.0,1.45,7.56,4.54,560.91,162.68,0.99,304.46,10.08,63.02,49.56,0.0,0.4
2.1,4.9,7.31,9.0,1.82,2.55,4.93,617.82,213.06,1.08,361.08,9.82,63.05,48.76,0.0,1.17
