minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
2.5,5.25,10.0,9.0,1.93,6.87,4.5,558.35,164.52,0.97,290.68,10.6,65.91,50.61,0.0,0.13
4.24,5.1,8.41,9.0,1.45,7.54,4.59,520.83,147.02,0.93,258.2,10.72,64.44,51.97,0.0,0.01
4.24,5.25,10.0,9.0,1.06,4.23,4.86,652.82,253.03,1.09,378.84,10.66,68.29,49.15,0.0,0.53
2.79,2.9,10.0,9.0,1.66,7.54,4.59,513.61,141.04,0.93,253.41,10.55,63.8,52.09,0.0,0.05
4.1,5.51,10.0,9.0,1.06,7.54,4.38,501.41,137.58,0.88,234.97,10.79,65.55,51.75,0.0,-0.1
4.76,5.25,11.32,9.0,1.53,7.88,4.82,459.71,105.52,0.86,199.27,10.75,63.8,53.28,0.0,-0.07
4.24,5.25,6.42,9.0,1.06,5.21,4.54,466.28,114.86,0.85,205.17,10.78,63.91,53.27,0.0,-0.17
4.24,2.47,4.28,9.0,1.08,7.54,4.56,534.87,164.69,0.96,272.3,10.58,64.55,51.42,0.0,0.12
4.93,3.9,10.0,9.0,1.06,7.54,4.52,539.56,167.49,0.95,273.53,10.72,65.48,51.58,0.0,0.05
4.24,5.25,10.0,9.0,1.34,7.54,4.75,552.75,174.33,0.99,288.41,10.69,64.9,51.94,0.0,0.14
4.24,4.64,10.0,9.0,1.74,6.77,4.46,495.38,125.82,0.87,230.98,10.65,64.84,51.49,0.0,-0.03
4.24,3.27,4.38,9.0,1.06,4.47,4.38,491.91,127.82,0.89,229.72,10.66,64.27,52.35,0.0,-0.11
1.32,5.08,10.0,9.0,1.06,7.54,4.5,469.84,116.84,0.85,207.56,10.8,64.23,52.6,0.0,-0.15
3.86,5.25,10.0,9.0,1.98,7.54,4.68,541.67,157.23,0.95,277.69,10.62,64.7,51.62,0.0,0.12
4.49,3.71,10.0,9.0,1.06,7.54,4.54,484.26,125.87,0.85,219.2,10.76,65.26,52.02,0.0,-0.06
2.95,4.73,6.0,9.0,1.64,5.44,5.32,529.46,153.29,0.93,266.7,10.56,64.52,51.46,0.0,0.39
4.24,5.25,10.0,9.0,1.47,7.54,4.48,505.1,136.61,0.9,240.28,10.7,64.92,52.08,0.0,-0.05
4.24,4.86,10.0,9.0,1.8,7.54,4.46,540.45,158.45,0.96,276.0,10.66,64.85,51.63,0.0,0.03
4.24,5.25,10.0,9.0,1.63,4.76,4.62,526.52,150.82,0.94,262.27,10.66,64.73,51.83,0.0,0.06
4.24,5.25,10.0,9.0,1.06,7.54,4.94,494.6,134.22,0.9,231.36,10.79,64.43,53.19,0.0,0.03
4.24,5.25,10.0,9.0,1.06,7.46,4.66,490.6,132.96,0.91,228.4,10.79,64.15,53.61,0.0,-0.11
4.24,4.97,10.0,9.0,1.06,6.04,4.5,547.65,172.4,0.97,279.95,10.73,65.86,51.34,0.0,0.07
4.24,5.25,3.95,9.0,1.06,7.54,4.58,519.56,153.45,0.93,255.16,10.71,64.67,52.19,0.0,0.01
4.24,5.25,7.17,9.0,1.04,7.54,4.53,469.28,116.07,0.86,207.04,10.79,64.21,53.27,0.0,-0.17
3.28,5.25,8.11,9.0,1.13,7.54,5.32,614.95,226.58,1.08,348.07,10.64,65.75,51.52,0.0,0.52
4.24,2.12,12.41,9.0,1.06,7.84,4.57,553.41,178.93,0.97,288.44,10.59,65.36,50.64,0.0,0.19
2.67,5.35,10.0,9.0,1.12,2.33,4.37,505.51,138.28,0.89,241.14,10.72,64.9,51.94,0.0,-0.09
