minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
1.53,1.63,8.9,9.0,1.93,4.34,5.03,713.52,236.18,1.14,450.55,9.65,65.52,45.76,0.0
3.0,2.99,6.56,9.0,1.68,2.8,4.37,536.24,128.03,0.92,276.5,10.13,63.57,49.32,0.0
4.24,2.07,5.29,9.0,1.51,6.1,4.99,706.49,265.4,1.13,439.3,10.02,66.36,47.63,0.0
2.58,4.85,14.64,9.0,1.92,7.21,4.49,545.72,134.07,0.97,282.73,10.55,64.25,51.24,0.0
3.4,2.02,3.82,9.0,1.27,4.14,4.54,533.15,140.22,0.95,277.45,10.03,62.68,49.88,0.0
2.2,1.9,9.81,9.0,1.06,7.21,4.83,568.85,178.85,1.02,310.68,10.35,63.31,50.51,0.0
3.06,3.4,12.62,9.0,1.3,6.92,4.77,578.07,178.33,1.02,311.45,10.65,65.53,51.14,1.0
1.29,3.24,14.33,9.0,1.39,6.18,4.5,485.47,111.13,0.89,225.27,10.69,63.7,52.44,0.0
4.1,2.38,9.49,9.0,1.66,5.75,4.54,573.89,161.13,0.98,312.58,10.23,64.3,49.41,0.0
3.72,3.63,8.72,9.0,0.74,5.57,4.81,525.42,160.84,0.92,256.49,10.84,66.17,51.78,6.0
3.22,2.56,12.1,9.0,0.94,5.06,4.44,483.45,122.25,0.88,223.17,10.67,63.62,52.74,0.0
4.06,5.35,12.93,9.0,0.67,2.02,4.45,492.47,134.15,0.87,225.93,10.88,65.17,52.53,1.0
4.01,4.66,6.75,9.0,1.5,3.32,4.43,556.85,149.14,0.94,289.78,10.48,65.62,50.3,0.0
2.56,3.04,14.87,9.0,1.59,7.41,4.61,565.32,153.88,1.01,301.42,10.54,64.84,50.6,0.0
4.0,5.15,8.36,9.0,1.81,5.35,4.23,480.76,95.79,0.86,220.56,10.54,63.59,51.84,0.0
3.94,4.65,13.12,9.0,1.62,3.34,4.75,604.49,182.4,1.06,340.15,10.43,64.69,50.68,0.0
4.36,4.67,9.98,9.0,1.0,7.28,4.5,559.33,176.49,0.99,291.5,10.87,65.76,51.8,0.0
2.95,5.26,13.02,9.0,1.35,7.7,4.31,476.09,103.07,0.85,209.91,10.94,65.13,52.83,0.0
3.61,4.4,9.68,9.0,1.7,2.96,4.74,515.1,120.71,0.92,255.55,10.39,63.47,51.11,0.0
1.95,2.44,12.56,9.0,0.7,4.6,4.81,454.19,103.73,0.82,194.5,10.67,63.59,52.41,25.0
3.09,1.47,13.57,9.0,1.26,3.46,4.91,660.58,232.71,1.06,397.18,9.88,65.07,47.18,0.0
2.76,4.24,11.53,9.0,1.71,6.25,4.55,558.68,148.15,1.02,295.68,10.55,64.35,51.39,0.0
1.44,1.98,12.53,9.0,1.26,4.21,4.84,584.42,179.25,1.04,325.01,10.24,63.75,49.71,0.0
1.4,1.67,10.91,9.0,1.53,6.95,5.28,562.65,149.77,0.98,303.77,10.11,63.56,49.5,0.0
2.07,2.64,14.62,9.0,1.04,3.08,4.51,503.52,128.62,0.91,243.14,10.51,63.77,51.5,0.0
1.44,3.17,4.73,9.0,1.18,4.67,4.39,480.39,108.04,0.86,221.74,10.53,63.33,51.21,0.0
3.65,4.59,11.91,9.0,0.9,2.71,4.39,525.29,150.89,0.92,257.33,10.81,65.87,51.54,0.0
4.03,4.85,7.37,9.0,1.27,6.2,4.39,492.23,118.05,0.89,228.72,10.84,64.55,53.27,0.0
2.33,3.53,12.79,9.0,0.93,3.82,4.7,557.06,177.49,1.02,293.45,10.69,64.56,52.25,0.0
4.52,3.79,12.82,9.0,1.31,4.61,4.76,659.9,233.21,1.05,386.84,10.59,67.98,48.9,0.0
4.18,2.43,12.34,9.0,0.87,4.37,4.58,519.02,149.47,0.9,253.8,10.6,65.34,50.91,0.0
2.53,2.17,10.1,9.0,1.58,5.3,4.77,577.09,156.07,1.01,315.37,10.19,64.35,49.19,0.0
4.34,5.48,7.06,9.0,0.53,6.59,4.09,443.44,102.38,0.8,177.03,11.19,65.13,54.12,50.0
4.47,1.51,6.1,9.0,1.4,7.47,5.69,734.24,293.62,1.15,467.41,9.89,66.44,47.08,0.0
3.21,4.33,11.68,9.0,0.59,5.37,4.49,490.08,139.82,0.9,224.89,11.04,64.86,53.34,76.0
4.23,3.88,7.57,9.0,1.76,6.09,4.94,532.09,131.81,0.95,273.76,10.41,63.22,51.1,0.0
2.85,2.04,3.82,9.0,1.29,4.98,5.06,563.92,162.36,1.01,306.92,10.06,63.02,49.37,0.0
4.0,3.11,13.14,9.0,0.78,4.46,4.4,499.53,140.71,0.88,234.85,10.79,65.08,51.85,0.0
3.39,5.65,7.97,9.0,1.28,2.43,4.83,523.59,138.04,0.95,262.68,10.56,63.86,51.76,0.0
2.8,3.2,6.82,9.0,1.78,3.85,4.64,599.83,169.52,1.04,337.92,10.18,64.42,49.16,0.0
4.92,2.42,6.38,9.0,1.53,2.97,5.0,528.86,134.16,0.96,274.37,10.06,62.33,50.73,0.0
4.04,5.58,7.7,9.0,1.25,4.49,4.59,528.2,143.89,0.97,265.85,10.76,64.07,53.21,0.0
1.41,4.78,10.47,9.0,1.35,3.93,4.44,518.81,135.77,0.93,254.12,10.72,64.81,51.89,0.0
1.32,5.22,9.39,9.0,0.5,5.16,3.97,420.81,78.78,0.74,154.08,11.26,65.27,53.52,162.0
3.46,2.16,8.95,9.0,1.84,4.19,5.93,700.18,248.89,1.12,436.29,9.85,65.53,47.29,0.0
1.25,3.65,9.06,9.0,1.43,6.01,4.58,543.07,145.03,0.95,277.31,10.66,65.24,51.04,0.0
1.31,2.96,10.68,9.0,1.28,4.58,4.97,517.25,130.79,0.92,255.82,10.59,64.07,51.91,0.0
3.61,4.62,5.43,9.0,0.86,6.6,4.43,491.33,128.18,0.87,224.92,10.92,65.14,52.44,0.0
4.04,4.44,14.45,9.0,1.53,3.88,4.48,505.07,119.09,0.89,242.0,10.63,64.44,51.9,0.0
4.45,2.66,9.09,9.0,1.78,6.18,5.09,695.63,243.61,1.12,427.68,10.18,66.53,48.32,0.0
3.31,5.06,14.54,9.0,1.51,4.79,4.77,606.42,190.1,1.03,338.73,10.61,66.38,50.03,0.0
1.93,5.79,6.16,9.0,0.87,7.35,4.61,518.67,151.66,0.95,252.84,10.99,64.99,53.41,0.0
2.75,3.32,14.92,9.0,1.2,7.63,4.44,503.87,128.12,0.89,239.5,10.8,64.74,51.95,0.0
4.02,5.77,8.91,9.0,0.72,4.01,4.34,480.2,124.86,0.86,213.54,11.01,65.17,53.08,3.0
2.27,1.73,6.2,9.0,1.67,5.47,4.9,658.23,208.89,1.1,397.02,9.85,64.47,47.26,0.0
3.07,4.55,4.1,9.0,0.68,6.62,4.17,453.74,102.13,0.8,188.37,10.99,64.9,52.86,20.0
1.41,4.25,8.41,9.0,1.05,4.59,4.47,522.98,143.83,0.91,254.83,10.8,65.75,51.75,0.0
3.84,5.61,11.35,9.0,1.22,4.57,5.61,723.78,303.92,1.21,452.6,10.58,67.3,50.59,0.0
2.38,2.3,14.19,9.0,1.31,3.36,4.58,558.69,155.83,0.99,297.56,10.32,64.03,50.16,0.0
4.63,5.48,14.95,9.0,0.74,6.93,4.34,475.02,126.95,0.87,210.39,11.08,64.56,53.85,0.0
2.75,2.12,13.57,9.0,1.83,4.58,5.2,662.96,212.25,1.08,396.74,10.04,65.73,47.96,0.0
3.79,5.31,7.56,9.0,0.6,3.08,4.14,454.71,104.73,0.81,187.42,11.03,65.41,53.0,21.0
3.01,3.42,8.95,9.0,1.1,4.35,4.79,615.01,213.29,1.1,349.25,10.6,65.44,50.92,0.0
4.35,5.78,12.27,9.0,0.62,2.43,4.23,459.15,107.81,0.81,190.65,11.08,65.68,53.16,12.0
2.67,2.65,13.43,9.0,1.95,4.8,4.65,588.48,157.54,1.02,327.36,10.19,64.04,49.46,0.0
1.38,5.53,12.85,9.0,1.34,2.19,4.46,475.8,110.21,0.86,213.98,10.65,64.05,52.24,0.0
1.97,2.14,9.75,9.0,1.38,5.64,4.91,537.3,142.4,0.94,277.79,10.32,63.67,49.93,0.0
4.91,5.48,7.38,9.0,0.8,7.71,4.23,445.76,98.38,0.81,180.99,11.08,64.74,53.62,1.0
3.07,2.95,10.81,9.0,1.33,5.3,5.17,578.68,174.4,1.02,311.29,10.48,66.2,49.97,0.0
2.97,4.85,6.37,9.0,1.9,2.3,4.38,499.51,101.11,0.89,243.76,10.21,62.3,50.63,0.0
2.12,4.73,9.63,9.0,0.5,3.79,4.03,424.96,84.09,0.76,160.37,11.15,64.75,53.53,109.0
4.23,1.62,7.31,9.0,1.3,5.49,4.9,642.6,226.07,1.07,381.33,10.05,64.42,48.46,0.0
1.42,5.68,14.37,9.0,1.4,7.43,4.48,543.06,162.12,0.96,274.86,10.86,65.81,51.89,0.0
3.51,5.29,4.37,9.0,1.12,3.1,4.46,547.25,156.9,0.98,280.48,10.67,65.24,52.15,0.0
1.53,2.84,7.26,9.0,0.98,2.66,4.39,464.98,99.93,0.84,206.93,10.49,63.23,51.99,0.0
3.23,2.31,11.74,9.0,1.16,2.85,4.87,499.74,123.93,0.91,242.47,10.31,63.03,51.45,0.0
2.49,3.43,13.62,9.0,0.79,6.33,4.57,489.77,130.55,0.9,225.6,10.91,64.63,53.08,6.0
1.95,2.58,11.44,9.0,1.23,5.87,4.6,574.09,171.25,1.01,308.13,10.53,65.49,50.65,0.0
2.02,3.84,8.26,9.0,1.35,7.63,4.78,485.02,109.16,0.88,221.73,10.76,64.49,52.36,0.0
3.8,4.19,10.7,9.0,0.94,4.27,4.62,560.1,181.74,0.99,293.4,10.8,65.55,51.61,0.0
4.49,4.77,6.04,9.0,1.73,4.11,4.83,550.38,138.39,0.96,287.36,10.38,64.32,50.6,0.0
3.09,5.65,13.16,9.0,1.37,2.38,4.48,521.8,134.4,0.94,260.14,10.61,64.02,51.98,0.0
3.91,1.66,15.0,9.0,1.91,3.43,5.11,735.95,264.99,1.14,471.16,9.66,65.98,46.01,0.0
4.87,2.56,9.93,9.0,1.2,6.78,4.81,599.35,201.2,1.02,333.38,10.47,65.68,50.34,0.0
3.03,2.85,11.71,9.0,0.78,7.82,4.34,453.15,102.41,0.81,190.04,10.88,64.53,52.27,1.0
3.22,1.66,13.47,9.0,1.14,5.9,4.72,622.68,217.81,1.02,357.35,10.19,65.72,48.24,0.0
4.92,3.25,5.6,9.0,1.37,3.05,4.52,536.52,143.47,0.92,276.12,10.28,63.77,50.12,0.0
2.77,3.5,7.9,9.0,1.29,5.07,4.78,503.28,123.01,0.91,241.59,10.66,64.11,52.52,0.0
4.81,1.63,9.12,9.0,1.4,5.2,5.9,841.29,381.22,1.25,567.0,9.88,68.37,45.89,0.0
2.44,3.49,4.57,9.0,1.41,7.18,4.37,484.68,106.07,0.87,225.65,10.53,63.34,51.17,0.0
3.42,4.9,10.85,9.0,1.72,2.73,4.24,491.01,102.55,0.88,232.25,10.41,63.24,51.22,0.0
1.96,1.69,11.7,9.0,1.01,5.26,4.76,576.26,179.96,1.02,314.59,10.26,64.54,49.95,0.0
2.89,4.24,6.68,9.0,1.24,7.96,4.58,586.49,186.66,1.08,320.85,10.67,65.17,51.93,0.0
4.86,4.11,4.11,9.0,1.23,6.14,4.48,552.56,161.59,0.97,288.82,10.6,64.57,51.43,0.0
4.06,3.53,9.54,9.0,1.16,4.56,4.74,645.29,236.2,1.08,375.96,10.51,66.8,49.68,0.0
2.15,2.54,10.55,9.0,1.06,6.72,4.8,559.42,172.39,1.01,296.92,10.55,64.38,50.96,0.0
1.47,3.8,14.38,9.0,1.11,4.21,4.43,481.87,114.34,0.88,219.75,10.82,64.16,53.14,0.0
2.96,2.77,8.29,9.0,0.51,3.63,4.42,442.59,96.35,0.81,180.71,10.79,64.11,53.09,69.0
3.09,5.78,6.18,9.0,0.61,4.31,4.09,442.2,92.27,0.78,172.85,11.15,65.9,53.66,32.0
2.06,3.44,6.39,9.0,1.11,3.81,4.28,479.59,107.2,0.86,215.97,10.68,64.58,51.78,0.0
2.12,2.79,3.95,9.0,0.8,2.95,4.45,496.41,127.54,0.89,237.08,10.42,63.55,51.19,1.0
3.6,4.06,12.63,9.0,0.89,6.52,4.6,503.17,139.79,0.9,237.24,10.93,65.14,52.59,0.0
1.42,4.62,5.46,9.0,1.77,2.31,4.27,507.49,120.24,0.91,250.41,10.23,62.74,50.71,0.0
3.22,4.63,14.07,9.0,1.93,6.9,4.25,511.92,114.44,0.9,251.31,10.54,63.74,51.32,0.0
1.77,3.82,6.33,9.0,1.36,5.26,4.13,458.76,86.87,0.8,195.02,10.69,64.56,51.68,0.0
4.43,5.44,6.45,9.0,1.98,3.93,4.59,602.89,172.01,1.05,344.17,10.26,63.24,50.47,0.0
1.8,5.33,7.61,9.0,1.14,7.71,4.94,495.86,122.51,0.9,228.79,10.97,65.37,52.88,0.0
1.63,1.54,10.54,9.0,1.25,5.34,4.71,505.73,119.33,0.89,248.2,10.15,62.98,50.38,0.0
4.47,3.32,10.96,9.0,0.55,2.42,4.43,486.61,136.15,0.89,225.48,10.71,63.91,52.82,23.0
1.42,1.65,12.4,9.0,1.0,5.38,4.79,568.8,170.87,0.98,306.62,10.21,64.6,49.74,0.0
3.86,1.65,6.07,9.0,1.9,7.83,5.55,761.5,285.39,1.18,495.53,9.69,66.2,45.88,0.0
1.3,2.17,5.24,9.0,1.13,6.79,4.32,460.52,94.74,0.83,203.9,10.43,62.84,51.42,0.0
2.27,2.96,3.94,9.0,0.55,7.93,4.1,439.31,89.93,0.77,175.05,10.88,64.71,52.47,52.0
4.7,2.02,5.73,9.0,1.29,4.87,4.8,645.66,230.07,1.07,382.01,10.1,65.22,48.28,0.0
1.79,2.07,10.98,9.0,0.96,3.24,4.79,555.89,169.29,1.0,296.3,10.28,63.63,50.79,0.0
2.31,5.04,14.86,9.0,1.28,3.44,4.9,477.72,105.46,0.86,212.22,10.81,64.97,52.4,0.0
1.65,4.62,12.74,9.0,1.34,4.01,4.48,548.13,152.0,0.96,281.46,10.75,65.33,51.74,0.0
4.57,2.2,7.95,9.0,1.99,5.14,4.77,638.0,198.03,1.04,376.75,9.93,64.46,47.98,0.0
2.05,2.75,14.89,9.0,1.89,6.32,4.58,515.73,114.76,0.92,258.18,10.31,63.01,50.4,0.0
2.63,2.5,8.55,9.0,0.83,7.73,4.78,506.51,141.54,0.92,244.88,10.65,64.17,51.62,0.0
1.93,1.97,12.75,9.0,1.58,4.43,4.93,505.69,117.3,0.91,251.73,10.16,62.15,50.39,0.0
3.26,2.8,14.23,9.0,0.82,6.68,4.67,523.71,159.39,0.95,260.69,10.72,64.55,51.88,0.0
3.52,2.17,6.31,9.0,1.97,3.9,5.01,686.78,226.07,1.13,425.58,9.82,64.34,46.98,0.0
3.67,3.26,12.23,9.0,1.03,2.64,4.74,617.11,216.35,1.09,350.2,10.48,65.84,50.31,0.0
3.04,4.1,9.52,9.0,1.55,4.09,4.38,487.69,105.43,0.89,227.87,10.57,63.51,52.46,0.0
1.28,4.89,6.41,9.0,1.28,2.98,4.39,498.86,126.34,0.89,237.77,10.66,63.85,51.56,0.0
4.06,3.03,8.4,9.0,0.92,4.56,4.78,600.89,214.73,1.04,334.42,10.58,65.76,50.58,0.0
1.75,2.92,6.22,9.0,1.16,4.61,4.34,449.02,85.42,0.8,189.56,10.6,63.48,52.03,0.0
4.21,3.17,4.81,9.0,1.35,3.8,4.71,566.37,166.7,0.99,307.26,10.33,63.49,50.53,0.0
3.33,3.11,4.3,9.0,1.34,5.89,4.39,532.19,140.27,0.94,271.63,10.44,63.79,50.77,0.0
3.86,5.56,7.05,9.0,1.65,5.31,4.58,609.44,184.6,1.05,342.16,10.43,65.62,50.36,1.0
4.43,1.75,9.55,9.0,0.58,7.2,5.02,698.25,306.03,1.13,426.82,10.41,67.53,49.11,55.0
1.98,3.72,14.48,9.0,1.05,2.44,5.15,494.67,124.97,0.91,234.18,10.66,63.72,52.6,0.0
4.55,2.7,5.43,9.0,0.9,6.46,4.33,481.93,122.94,0.87,222.36,10.62,63.64,51.77,0.0
4.0,2.98,14.73,9.0,1.8,7.4,4.8,592.23,166.5,1.02,326.9,10.4,65.09,50.37,0.0
4.01,2.17,12.8,9.0,1.39,5.86,4.72,578.37,174.05,1.03,316.31,10.33,64.4,50.31,0.0
4.9,4.29,4.52,9.0,1.74,4.32,4.48,548.36,137.13,0.94,286.14,10.38,64.23,50.26,0.0
1.86,4.91,3.76,9.0,1.03,7.31,4.53,492.81,124.37,0.89,229.17,10.84,64.53,52.97,0.0
2.33,5.06,11.74,9.0,1.74,2.47,4.51,572.68,151.93,1.0,309.85,10.35,64.33,50.23,0.0
3.4,2.7,12.18,9.0,1.58,2.29,4.48,515.26,118.89,0.9,257.38,10.14,63.13,50.08,0.0
4.84,5.76,14.56,9.0,1.34,6.41,4.46,525.89,137.37,0.94,259.52,10.89,65.17,52.91,0.0
3.79,4.18,14.65,9.0,0.59,5.18,4.2,442.02,100.51,0.79,177.06,11.1,64.81,53.65,20.0
2.66,2.9,3.77,9.0,1.91,3.61,4.6,575.23,145.98,1.0,318.54,9.96,62.84,48.98,0.0
1.84,5.26,11.49,9.0,1.77,7.63,4.74,490.88,109.97,0.88,226.19,10.7,64.61,51.92,0.0
2.47,3.06,13.56,9.0,0.62,4.58,4.79,473.35,122.63,0.86,210.12,10.84,64.49,52.74,52.0
2.43,4.47,13.37,9.0,1.3,5.41,4.55,517.33,130.39,0.93,251.94,10.84,65.0,52.77,0.0
3.1,4.54,10.81,9.0,1.2,5.97,4.99,541.07,155.88,0.97,273.67,10.79,65.57,51.84,0.0
1.89,3.54,12.62,9.0,1.21,6.16,4.39,520.43,135.47,0.92,254.67,10.76,65.14,51.8,0.0
1.96,2.04,6.67,9.0,0.87,2.07,4.58,500.33,124.3,0.9,244.01,10.15,62.64,51.3,0.0
4.66,1.64,12.05,9.0,1.33,4.35,5.2,732.51,302.6,1.14,463.95,9.99,66.99,46.93,0.0
4.4,4.89,10.53,9.0,1.74,4.81,4.8,712.1,255.55,1.11,437.43,10.36,68.24,48.29,0.0
4.59,2.85,12.41,9.0,1.14,6.23,4.56,529.7,152.01,0.96,267.92,10.66,64.27,52.36,0.0
4.52,3.62,8.5,9.0,1.53,7.69,4.49,541.97,145.77,0.96,280.0,10.61,64.21,51.3,0.0
4.7,1.76,11.53,9.0,1.82,6.61,5.65,915.16,409.14,1.27,637.71,9.82,69.25,45.29,0.0
1.62,5.34,14.64,9.0,1.53,5.44,4.84,519.81,136.98,0.93,254.54,10.74,65.03,51.66,0.0
2.53,3.35,14.4,9.0,1.89,6.46,4.69,578.09,153.83,1.05,316.89,10.36,63.94,49.97,0.0
4.21,1.59,9.09,9.0,1.74,6.37,5.64,806.9,329.25,1.19,534.13,9.82,68.01,45.45,0.0
4.82,5.29,6.32,9.0,0.55,7.67,4.33,466.04,118.96,0.83,198.01,11.11,65.64,53.06,47.0
4.98,2.98,11.69,9.0,0.56,3.56,4.56,519.6,164.61,0.94,256.27,10.79,64.48,52.56,35.0
4.43,3.21,13.38,9.0,0.98,7.42,4.87,487.38,126.36,0.88,223.05,10.85,64.82,52.83,0.0
3.78,2.36,11.6,9.0,1.12,5.28,4.99,533.41,153.36,0.94,270.45,10.48,64.57,51.37,0.0
4.97,3.64,4.36,9.0,1.01,2.73,4.27,501.36,129.12,0.9,242.5,10.47,63.43,51.55,0.0
2.41,1.57,9.74,9.0,0.65,4.49,4.95,466.22,109.13,0.86,210.09,10.32,62.62,52.15,19.0
4.66,5.69,9.27,9.0,1.76,5.87,4.48,521.31,123.3,0.93,260.21,10.59,63.79,52.09,0.0
4.97,3.0,11.86,9.0,1.07,2.71,4.61,568.29,180.0,0.98,304.08,10.44,65.02,50.22,0.0
3.5,2.29,14.43,9.0,0.74,5.15,4.75,584.48,209.42,1.03,319.34,10.58,65.25,50.81,5.0
2.99,5.22,4.2,9.0,1.37,2.83,4.39,497.07,112.73,0.89,236.45,10.5,63.75,51.4,1.0
1.46,2.29,4.07,9.0,1.61,4.93,4.85,522.88,122.41,0.92,268.08,10.06,62.4,49.17,0.0
4.99,1.65,13.16,9.0,1.77,6.24,6.08,884.65,399.12,1.31,611.47,9.74,68.17,45.52,0.0
2.05,4.68,7.92,9.0,0.72,3.92,4.17,435.52,87.15,0.78,171.57,11.01,64.58,53.13,28.0
4.99,1.8,13.31,9.0,1.45,3.39,5.1,740.1,296.64,1.16,472.42,9.87,66.79,46.63,0.0
3.83,2.38,7.08,9.0,1.08,3.03,4.69,570.15,173.71,0.98,307.68,10.26,64.62,49.32,0.0
4.32,3.04,7.0,9.0,0.68,6.93,4.5,512.49,154.75,0.92,248.85,10.76,64.59,52.07,11.0
4.97,1.62,5.87,9.0,1.71,6.46,5.48,808.23,337.08,1.24,539.49,9.7,66.87,46.22,0.0
4.8,4.77,9.12,9.0,0.52,2.11,4.14,459.77,111.0,0.81,193.25,10.9,65.24,52.55,20.0
3.6,2.98,14.84,9.0,0.55,6.87,4.35,447.03,106.12,0.81,183.55,10.96,64.47,53.05,36.0
2.72,3.76,10.97,9.0,1.57,2.62,4.95,542.48,142.95,1.0,284.3,10.34,63.22,51.19,0.0
3.03,5.55,12.79,9.0,1.74,4.96,4.4,505.08,112.62,0.9,242.93,10.64,64.1,52.12,0.0
1.8,4.12,4.05,9.0,1.86,7.78,4.43,544.93,135.03,1.0,286.51,10.35,63.17,50.82,0.0
2.99,4.5,7.73,9.0,0.96,6.67,4.38,491.36,126.83,0.89,226.51,10.95,64.81,53.24,0.0
3.92,4.8,4.46,9.0,1.26,3.38,4.3,507.49,124.53,0.9,244.51,10.61,64.38,52.08,0.0
2.4,4.77,9.05,9.0,1.68,7.39,4.32,491.71,105.72,0.89,231.82,10.65,63.54,52.19,0.0
3.21,4.81,11.71,9.0,0.78,7.84,4.77,470.34,114.48,0.83,201.55,11.04,65.94,52.66,0.0
3.93,2.17,8.77,9.0,0.7,6.34,4.64,541.39,177.75,0.99,281.16,10.54,63.85,51.24,7.0
1.9,1.98,5.29,9.0,1.67,3.18,4.77,609.75,175.02,1.06,351.71,9.8,63.24,48.43,0.0
3.2,5.07,6.73,9.0,1.0,2.85,4.32,486.16,118.09,0.87,222.25,10.81,64.55,52.75,0.0
1.26,4.65,6.6,9.0,0.83,4.78,4.25,477.78,117.59,0.84,212.55,10.96,65.01,52.33,20.0
1.92,4.47,6.0,9.0,0.77,4.46,4.59,448.58,94.89,0.81,184.4,10.94,64.7,52.88,6.0
3.21,2.69,7.89,9.0,1.73,3.92,4.56,584.58,159.95,1.02,322.06,10.15,64.43,48.97,0.0
3.38,4.34,8.17,9.0,1.32,6.49,4.89,485.36,111.49,0.88,220.63,10.82,64.83,52.64,0.0
4.7,1.47,4.73,9.0,0.61,6.03,5.23,730.83,326.56,1.15,462.41,10.01,67.14,47.13,54.0
4.98,3.68,4.02,9.0,1.21,4.67,4.57,570.43,176.35,1.0,306.54,10.49,64.74,50.9,0.0
1.88,2.74,11.42,9.0,0.67,4.43,4.43,444.14,94.46,0.81,182.17,10.81,64.11,52.82,25.0
3.63,2.54,11.96,9.0,0.79,4.17,4.79,523.84,160.81,0.96,263.15,10.6,63.95,52.34,0.0
4.04,4.86,8.67,9.0,0.87,7.2,4.36,490.53,127.54,0.86,222.49,11.0,65.53,52.45,0.0
4.16,1.61,11.6,9.0,1.2,2.59,4.85,677.01,251.82,1.08,412.04,9.85,65.62,47.06,0.0
3.08,3.52,6.99,9.0,0.54,2.31,4.26,442.99,93.85,0.79,180.64,10.75,64.21,52.39,33.0
4.89,2.55,10.59,9.0,1.21,6.42,5.5,766.92,342.66,1.27,496.35,10.28,67.19,49.07,0.0
1.93,2.72,12.58,9.0,1.97,4.93,5.01,567.31,144.88,1.01,308.18,10.22,63.47,50.09,0.0
3.92,2.36,8.5,9.0,0.72,6.2,4.83,610.33,231.81,1.08,344.65,10.57,65.49,50.96,4.0
4.7,3.78,9.68,9.0,1.45,5.0,4.52,569.78,164.5,0.98,304.0,10.59,65.12,50.95,0.0
4.3,5.31,11.7,9.0,1.87,7.72,4.95,555.99,144.19,0.98,293.37,10.56,64.21,51.8,0.0
2.08,4.53,10.39,9.0,1.61,2.71,4.6,529.26,128.09,0.95,268.58,10.46,63.76,51.2,0.0
2.53,5.72,7.83,9.0,1.25,3.92,4.55,559.6,160.0,1.01,292.6,10.74,65.43,51.91,0.0
3.19,3.17,8.8,9.0,0.83,5.21,4.53,540.55,170.93,0.97,276.23,10.74,64.9,51.59,1.0
4.2,4.72,7.62,9.0,0.98,5.87,4.95,516.98,146.69,0.95,252.75,10.89,64.72,53.25,0.0
4.32,3.09,14.14,9.0,1.87,4.96,4.89,637.15,196.97,1.08,373.35,10.24,64.84,49.74,0.0
2.01,4.94,7.47,9.0,1.5,7.66,4.62,444.92,81.23,0.82,185.15,10.76,63.4,53.19,0.0
2.4,3.6,7.7,9.0,0.51,2.13,4.2,438.19,89.42,0.8,175.52,10.8,64.25,53.19,56.0
2.97,2.07,6.92,9.0,0.92,3.84,4.65,507.98,134.33,0.91,249.24,10.35,63.43,51.56,0.0
3.69,2.41,6.42,9.0,0.5,5.51,4.28,468.36,118.57,0.82,205.3,10.72,64.44,51.52,66.0
3.79,5.32,9.36,9.0,0.66,3.2,4.42,537.6,174.85,0.95,268.95,10.95,65.88,52.13,28.0
3.76,1.73,8.16,9.0,1.95,6.33,5.51,696.55,233.87,1.13,433.72,9.79,65.11,47.34,0.0
3.77,4.0,8.73,9.0,0.88,3.54,4.48,490.63,125.21,0.87,224.21,10.82,65.2,52.02,0.0
4.05,4.66,8.08,9.0,1.37,5.9,4.64,538.54,146.35,0.97,274.24,10.71,64.7,52.3,0.0
1.61,5.09,5.99,9.0,1.75,5.39,5.0,491.03,113.47,0.9,230.78,10.51,63.59,52.01,0.0
1.52,2.41,5.65,9.0,1.9,4.25,5.04,540.3,125.27,0.94,284.01,9.98,62.62,49.53,0.0
4.16,3.73,11.58,9.0,1.22,7.72,5.15,561.1,170.52,1.02,296.64,10.74,64.8,53.04,0.0
1.32,1.51,13.15,9.0,0.74,5.78,4.91,623.56,226.86,1.08,359.01,10.21,65.41,48.74,32.0
2.65,3.88,13.46,9.0,1.01,6.33,4.5,511.73,137.85,0.92,245.06,10.91,65.41,52.62,0.0
4.54,4.87,10.39,9.0,1.75,4.75,4.41,540.72,133.27,0.95,278.28,10.51,64.16,50.79,0.0
2.08,2.91,5.46,9.0,1.85,7.64,4.5,576.68,148.03,0.98,312.98,10.23,64.83,48.94,0.0
4.01,2.67,13.75,9.0,1.0,5.12,4.67,598.91,203.47,1.01,328.05,10.61,66.99,50.4,0.0
3.11,4.29,7.72,9.0,1.39,6.59,4.66,485.44,108.32,0.86,220.61,10.74,64.83,52.12,0.0
1.46,1.57,11.03,9.0,1.41,5.7,4.69,545.29,144.63,0.97,289.19,10.07,62.78,49.56,0.0
1.34,5.18,14.85,9.0,1.43,5.77,4.16,447.14,89.4,0.81,183.92,10.85,64.44,52.89,0.0
4.77,3.81,4.13,9.0,1.14,4.85,4.85,531.15,149.43,0.96,269.03,10.61,64.23,51.98,0.0
2.59,5.08,7.03,9.0,1.74,5.81,4.67,575.67,155.43,1.03,310.86,10.49,64.79,51.02,0.0
1.84,3.71,14.76,9.0,0.74,2.31,4.35,463.4,105.58,0.83,199.59,10.81,64.56,52.38,20.0
3.06,4.6,12.88,9.0,0.65,5.22,4.24,447.75,101.88,0.8,181.85,11.08,65.09,53.2,27.0
3.91,3.42,9.45,9.0,1.67,7.41,5.1,597.91,177.71,1.05,333.29,10.41,64.97,50.24,0.0
3.31,5.14,7.53,9.0,0.91,5.55,4.24,458.99,104.79,0.84,194.75,10.97,64.69,54.02,0.0
