minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
2.3,3.98,9.92,9.0,1.31,5.41,4.88,496.52,123.5,0.88,233.01,10.73,64.6,51.71,0.0
5.0,5.15,6.58,9.0,1.95,2.02,5.01,546.4,141.64,0.97,287.56,10.25,63.28,50.54,0.0
4.17,2.36,12.1,9.0,1.48,4.59,4.66,582.87,183.96,1.02,319.51,10.4,64.84,50.26,0.0
3.86,2.72,8.41,9.0,1.68,5.19,4.49,526.55,138.08,0.92,264.82,10.41,64.16,50.55,0.0
4.0,2.73,10.3,9.0,0.66,4.53,4.9,501.51,146.58,0.9,239.27,10.72,64.32,52.12,9.0
3.56,4.6,11.05,9.0,1.17,6.07,4.57,493.8,129.15,0.9,230.79,10.8,64.33,52.78,0.0
2.27,2.46,10.1,9.0,0.9,4.59,4.56,476.45,118.51,0.86,216.37,10.63,63.71,51.93,0.0
2.84,5.54,12.42,9.0,1.11,5.47,4.76,483.05,120.81,0.87,218.84,10.86,64.7,52.65,0.0
1.37,4.12,14.91,9.0,1.06,6.14,4.56,493.41,129.2,0.89,228.76,10.86,64.9,52.71,0.0
3.75,2.61,12.39,9.0,0.51,5.21,4.66,492.65,142.76,0.91,231.57,10.75,63.85,53.01,45.0
1.73,5.53,7.44,9.0,1.63,7.6,4.21,501.7,127.73,0.88,235.56,10.74,65.17,51.43,0.0
4.21,2.84,13.03,9.0,1.07,3.55,4.74,610.29,215.91,1.06,342.38,10.53,66.1,50.6,0.0
4.66,2.81,7.66,9.0,1.19,3.1,4.64,541.46,161.28,0.97,279.8,10.53,64.15,51.78,0.0
3.92,2.11,9.65,9.0,1.02,6.86,4.69,552.6,175.93,1.01,290.08,10.56,64.55,51.78,0.0
2.72,3.84,12.52,9.0,1.49,2.41,4.97,528.33,140.48,0.93,265.69,10.48,64.38,50.69,0.0
2.96,2.03,7.7,9.0,1.54,4.49,4.63,586.86,181.52,1.0,323.33,10.26,65.03,49.4,0.0
3.29,4.35,4.78,9.0,0.75,7.33,4.47,496.43,137.9,0.89,232.55,10.85,64.67,52.42,2.0
3.63,4.55,13.16,9.0,1.83,3.97,4.68,598.71,185.72,1.06,332.38,10.46,65.34,50.93,0.0
1.3,4.0,5.95,9.0,0.96,5.97,4.91,491.42,129.53,0.88,228.86,10.81,64.39,52.36,0.0
4.36,5.37,10.44,9.0,1.98,3.23,4.53,550.82,154.57,0.99,292.99,10.38,63.15,50.93,0.0
2.95,5.59,4.89,9.0,0.92,2.56,4.16,447.47,93.98,0.8,184.96,10.8,64.23,52.47,0.0
4.95,4.46,9.85,9.0,0.94,2.62,4.66,562.94,184.55,1.01,296.47,10.68,65.35,52.24,0.0
1.38,4.78,10.99,9.0,1.51,4.06,4.99,517.14,140.56,0.91,252.42,10.69,64.88,51.71,0.0
3.6,2.64,10.54,9.0,1.33,3.86,4.49,501.12,128.33,0.92,242.86,10.5,63.24,52.42,0.0
1.99,4.97,14.74,9.0,1.18,3.63,4.59,495.53,126.23,0.89,232.44,10.79,64.49,52.39,0.0
4.8,5.5,14.12,9.0,1.04,7.05,4.45,469.72,114.59,0.84,205.83,10.94,64.65,52.84,0.0
3.21,2.52,14.4,9.0,0.9,3.26,4.7,555.42,182.6,1.0,294.9,10.48,63.89,51.24,0.0
4.85,4.95,11.05,9.0,1.8,3.0,4.86,631.07,205.71,1.06,364.37,10.38,65.74,49.78,0.0
4.39,4.88,12.32,9.0,1.3,5.23,4.28,448.45,91.88,0.8,185.13,10.83,64.52,52.46,0.0
4.08,4.57,9.75,9.0,1.21,2.63,4.47,528.83,150.02,0.94,265.36,10.64,64.78,51.28,0.0
3.38,3.48,10.33,9.0,1.55,4.15,4.34,481.26,111.88,0.88,222.32,10.53,63.33,52.09,0.0
4.96,3.69,9.27,9.0,0.8,7.64,5.24,725.57,331.97,1.19,452.31,10.63,67.88,50.28,0.0
4.64,2.63,12.53,9.0,1.79,3.45,4.73,567.37,162.15,0.99,304.9,10.32,64.3,50.79,0.0
3.62,4.31,8.56,9.0,1.03,5.05,4.4,510.79,142.6,0.9,247.18,10.78,64.8,51.54,0.0
3.92,2.07,12.46,9.0,1.59,5.64,4.62,577.73,172.24,0.98,312.28,10.37,65.53,49.38,0.0
4.02,2.68,5.83,9.0,1.39,6.26,5.02,549.07,164.17,0.99,287.36,10.46,64.19,51.65,0.0
2.84,5.34,11.91,9.0,0.62,7.26,4.26,462.36,111.74,0.83,194.49,11.06,65.7,53.1,37.0
3.9,3.82,4.11,9.0,0.75,6.1,4.85,493.7,136.25,0.89,230.97,10.81,64.37,52.61,0.0
3.12,4.4,7.84,9.0,1.38,5.98,4.5,549.17,161.43,0.98,284.9,10.65,64.85,51.44,0.0
4.13,3.15,10.48,9.0,1.07,5.74,4.59,509.75,141.52,0.92,247.6,10.72,64.22,52.14,0.0
3.87,3.27,10.06,9.0,0.87,2.8,4.63,516.53,152.05,0.93,254.64,10.63,64.23,52.15,0.0
3.27,2.24,12.51,9.0,1.74,6.04,5.1,603.56,186.67,1.01,337.98,10.29,65.71,49.25,0.0
2.92,4.25,9.47,9.0,1.33,5.67,5.14,565.04,176.76,1.02,299.91,10.66,65.01,51.75,0.0
4.93,2.19,11.06,9.0,1.94,3.28,4.86,601.26,182.07,1.02,339.8,10.21,64.15,49.85,0.0
1.53,1.51,8.38,9.0,1.72,4.98,4.51,515.49,124.0,0.91,257.58,10.15,63.25,50.45,0.0
3.13,3.79,4.63,9.0,0.87,6.26,4.36,487.9,128.52,0.87,224.57,10.79,64.56,52.39,0.0
4.57,3.85,13.12,9.0,1.56,7.69,4.57,523.02,137.24,0.9,256.32,10.67,65.66,51.38,0.0
