minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
2.96,1.53,5.14,9.0,1.18,7.99,5.1,696.74,264.99,1.12,436.05,9.75,64.47,46.89,0.0,1.07
1.35,5.72,3.93,9.0,0.87,3.59,4.66,463.53,101.06,0.84,197.22,10.95,65.02,52.75,2.0,4.0
2.8,5.03,3.93,9.0,0.87,7.99,4.24,472.52,109.21,0.85,205.59,11.06,65.26,53.14,0.0,-0.38
2.96,3.82,14.09,9.0,0.87,2.75,4.62,554.72,175.99,1.0,289.13,10.72,65.17,51.56,0.0,0.11
4.05,2.76,11.23,9.0,0.87,5.76,5.03,607.57,221.06,1.04,338.41,10.6,66.45,50.22,0.0,0.48
3.2,5.41,8.99,9.0,0.93,6.76,4.66,455.3,98.75,0.84,188.4,11.17,65.27,54.19,0.0,-0.33
1.55,2.62,13.45,9.0,0.99,5.25,4.43,486.32,112.35,0.87,223.31,10.7,64.37,51.73,0.0,-0.1
1.72,4.59,3.93,9.0,1.92,2.37,5.27,527.01,116.51,0.95,275.47,9.88,61.09,49.78,0.0,0.61
3.6,4.27,3.93,9.0,1.52,7.99,4.51,545.54,135.79,0.97,283.0,10.42,64.26,51.11,0.0,0.1
2.96,1.59,3.93,9.0,0.87,6.46,4.83,608.03,201.53,1.03,346.35,9.91,64.56,47.91,0.0,0.72
2.41,5.72,10.29,9.0,0.87,5.85,4.21,466.27,106.14,0.84,198.16,11.2,65.55,53.59,1.0,4.0
4.58,5.72,12.13,9.0,1.15,3.09,4.4,499.31,121.14,0.89,233.5,10.84,65.0,52.81,0.0,-0.2
2.96,5.72,3.93,9.0,0.87,7.99,4.07,453.89,97.04,0.83,188.54,11.12,64.84,53.89,0.0,-0.53
4.06,3.99,4.5,9.0,0.55,6.2,4.27,443.25,98.58,0.8,177.32,11.07,65.02,54.02,39.0,4.0
4.75,5.72,5.41,9.0,0.87,2.76,4.23,488.37,118.42,0.84,220.53,10.86,65.53,52.13,0.0,-0.24
2.96,5.72,3.93,9.0,0.87,3.7,4.2,481.7,111.51,0.83,212.45,10.88,66.08,51.8,0.0,-0.25
3.69,4.78,3.93,9.0,0.5,5.22,4.16,440.34,97.7,0.8,175.19,11.15,64.73,53.6,54.0,4.0
2.96,5.72,3.93,9.0,0.87,7.99,4.07,453.89,97.04,0.83,188.54,11.12,64.84,53.89,0.0,-0.53
4.45,2.8,3.93,9.0,0.87,6.24,4.91,646.33,253.41,1.08,378.58,10.4,66.25,49.87,0.0,0.59
3.62,4.08,3.93,9.0,1.64,5.08,4.61,511.59,107.25,0.91,254.25,10.27,62.67,50.71,0.0,0.15
4.77,5.05,12.14,9.0,0.87,2.22,4.25,498.98,128.99,0.87,231.78,10.83,65.3,52.36,0.0,-0.21
2.99,5.72,14.25,9.0,0.76,7.99,4.32,501.02,139.74,0.89,228.25,11.24,66.86,52.98,11.0,4.0
2.53,1.69,13.4,9.0,1.43,2.76,4.9,672.43,217.21,1.07,409.46,9.64,65.13,45.87,0.0,0.98
1.84,4.49,5.41,9.0,0.87,2.03,4.12,458.89,92.37,0.82,196.4,10.67,64.18,52.06,0.0,-0.27
4.75,5.72,5.41,9.0,0.87,2.76,4.23,488.37,118.42,0.84,220.53,10.86,65.53,52.13,0.0,-0.24
3.78,5.72,11.66,9.0,0.87,3.71,4.45,522.33,154.17,0.96,254.88,11.02,65.34,53.49,0.0,-0.21
1.79,5.72,7.47,9.0,1.01,4.59,4.38,498.8,127.45,0.89,231.36,11.05,65.48,53.04,0.0,-0.27
4.08,5.72,5.41,9.0,1.16,7.29,4.23,511.69,127.17,0.9,242.74,10.94,65.83,52.78,0.0,-0.28
1.94,5.72,5.41,9.0,0.87,2.76,4.04,441.54,82.06,0.8,177.22,10.97,64.56,53.17,0.0,-0.49
4.75,5.72,5.41,9.0,0.87,3.72,4.31,495.03,131.18,0.89,230.25,10.94,64.77,53.34,0.0,-0.28
1.79,2.48,7.47,9.0,1.01,4.59,4.56,533.66,145.2,0.95,273.62,10.46,63.66,51.14,0.0,0.13
3.31,2.9,7.47,9.0,1.71,4.59,4.69,594.35,162.41,0.99,334.29,10.14,63.72,49.32,0.0,0.42
4.71,1.71,4.93,9.0,1.36,4.59,4.85,678.96,234.21,1.06,417.6,9.72,64.75,46.76,0.0,0.92
1.79,2.24,7.47,9.0,1.01,4.59,4.61,513.74,130.31,0.91,255.54,10.37,63.23,50.73,0.0,0.17
1.79,4.93,7.83,9.0,1.92,6.69,4.17,492.2,101.85,0.89,232.64,10.49,63.33,51.4,0.0,-0.14
1.79,5.72,7.47,9.0,1.76,4.59,4.21,498.86,116.03,0.91,240.98,10.5,62.84,51.64,0.0,-0.11
3.06,5.72,7.47,9.0,1.01,5.83,4.23,458.98,95.61,0.82,190.98,11.08,65.57,53.37,0.0,-0.43
4.5,5.72,7.47,9.0,1.01,2.16,4.27,482.71,111.45,0.87,220.8,10.75,64.04,52.75,0.0,-0.24
3.94,5.72,4.51,9.0,1.76,4.59,4.56,594.21,148.6,1.02,331.81,10.28,64.26,50.0,0.0,0.26
1.79,5.72,7.47,9.0,1.76,2.98,4.25,461.03,86.99,0.84,204.06,10.4,62.58,51.19,0.0,-0.1
2.07,2.63,14.11,9.0,0.87,7.99,4.97,517.32,145.68,0.92,253.65,10.75,64.63,51.59,2.0,4.0
4.19,1.7,3.93,9.0,1.07,7.99,5.18,668.8,250.32,1.08,406.22,9.92,64.82,47.94,0.0,0.95
2.61,1.86,4.69,9.0,1.76,3.71,5.05,708.14,222.07,1.12,446.82,9.47,64.56,45.75,0.0,1.11
1.79,4.11,9.75,9.0,1.49,5.07,4.74,487.19,102.99,0.89,227.22,10.64,63.51,51.99,0.0,0.0
1.79,4.21,13.41,9.0,0.87,4.59,4.35,513.22,141.72,0.91,245.11,11.01,65.64,52.89,1.0,4.0
2.31,5.72,3.93,9.0,1.08,6.47,4.08,446.78,81.07,0.81,181.93,10.97,64.79,53.04,0.0,-0.46
1.42,1.86,4.69,9.0,0.87,3.71,4.96,472.83,96.66,0.83,216.96,10.05,62.67,49.81,0.0,0.39
2.68,1.86,4.69,9.0,1.77,3.71,4.8,687.33,211.25,1.1,428.05,9.46,64.06,45.78,0.0,0.99
2.61,2.66,12.27,9.0,1.76,2.23,4.48,508.34,99.53,0.91,256.59,9.83,61.24,49.71,0.0,0.28
2.61,3.51,3.96,9.0,0.67,7.59,4.28,454.06,100.52,0.85,191.69,10.94,64.24,53.55,22.0,4.0
3.01,1.86,4.69,9.0,1.76,4.29,5.23,825.44,315.54,1.2,556.94,9.45,66.8,44.09,0.0,1.48
2.43,1.65,8.67,9.0,1.76,3.71,5.04,718.56,227.43,1.13,456.4,9.48,65.21,45.22,0.0,1.15
2.61,3.57,4.69,9.0,1.76,5.86,4.34,571.38,136.94,0.98,309.98,10.19,64.06,49.09,0.0,0.23
2.89,4.71,4.81,9.0,1.76,3.71,4.68,513.28,103.81,0.9,255.07,10.24,62.91,50.07,0.0,0.22
2.96,1.65,3.93,9.0,0.87,6.87,4.99,547.33,158.27,0.98,290.69,10.01,62.87,49.28,0.0,0.57
2.96,4.71,3.93,9.0,0.87,7.99,4.39,510.43,139.22,0.92,242.85,10.94,65.48,53.01,0.0,-0.21
2.96,2.69,3.93,9.0,0.87,4.14,4.38,531.17,150.18,0.93,270.01,10.42,64.0,50.4,0.0,0.13
3.29,5.72,11.12,9.0,0.87,7.99,4.54,542.21,172.04,1.0,273.14,11.13,65.82,53.46,0.0,-0.17
2.96,2.15,3.93,9.0,1.96,5.56,4.75,637.12,168.08,1.02,379.42,9.62,63.49,46.65,0.0,0.78
1.3,5.72,4.83,9.0,1.91,5.21,4.85,498.53,117.68,0.89,240.93,10.35,62.73,50.27,0.0,0.27
2.96,5.72,3.93,9.0,0.87,7.36,4.47,559.07,180.79,1.03,289.96,10.93,66.07,52.18,0.0,-0.04
2.96,4.31,3.93,9.0,1.5,4.4,4.23,504.74,106.94,0.9,246.57,10.41,63.06,51.13,0.0,-0.06
2.96,4.31,3.93,9.0,1.5,4.4,4.23,504.74,106.94,0.9,246.57,10.41,63.06,51.13,0.0,-0.06
2.96,5.72,3.93,9.0,0.87,7.99,4.07,453.89,97.04,0.83,188.54,11.12,64.84,53.89,0.0,-0.53
2.15,2.72,5.99,9.0,1.5,5.13,4.98,573.67,154.19,1.01,314.75,10.15,63.54,49.6,0.0,0.5
2.96,4.71,13.68,9.0,1.09,7.99,4.67,462.29,102.77,0.85,198.11,11.07,64.61,53.6,0.0,-0.25
2.65,4.31,12.18,9.0,1.28,7.99,4.49,536.76,141.06,0.97,269.44,10.89,65.43,52.77,0.0,-0.14
2.96,4.82,6.4,9.0,1.34,4.4,4.26,517.45,124.78,0.93,255.1,10.68,64.05,52.1,0.0,-0.16
1.82,1.9,3.93,9.0,0.71,2.4,4.45,465.04,92.61,0.82,211.84,9.93,61.76,49.88,13.0,4.0
4.98,5.72,5.34,9.0,1.5,7.99,4.15,493.06,104.89,0.88,230.74,10.71,64.12,52.47,0.0,-0.27
2.96,4.82,13.11,9.0,1.66,5.23,4.87,560.32,143.31,0.99,295.08,10.53,65.1,50.77,0.0,0.25
1.78,4.82,6.4,9.0,1.79,3.55,4.53,471.16,87.41,0.85,214.3,10.37,62.57,51.23,0.0,0.02
2.69,2.99,6.4,9.0,1.34,4.4,4.23,491.71,105.79,0.87,234.2,10.4,62.95,50.76,0.0,-0.04
2.96,4.82,12.7,9.0,0.89,4.4,4.68,459.87,101.19,0.83,192.24,11.06,65.41,52.94,0.0,-0.21
2.96,3.61,5.64,9.0,1.34,4.4,4.48,517.71,124.17,0.95,259.27,10.45,63.28,51.48,0.0,0.04
2.96,1.77,6.4,9.0,1.34,5.72,5.04,688.94,240.01,1.08,424.2,9.87,65.88,47.08,0.0,0.94
2.51,3.19,10.84,9.0,1.34,4.4,4.55,516.92,124.27,0.95,258.95,10.53,63.15,51.82,0.0,0.02
2.96,3.95,6.4,9.0,1.34,4.4,4.26,460.27,82.84,0.82,197.42,10.63,64.3,51.75,0.0,-0.21
